in s,C1 in V
-4.95918E-04,2.26904E+00
-4.95914E-04,2.24951E+00
-4.95910E-04,2.24463E+00
-4.95906E-04,2.24463E+00
-4.95902E-04,2.24951E+00
-4.95898E-04,2.25439E+00
-4.95894E-04,2.24951E+00
-4.95890E-04,2.24951E+00
-4.95886E-04,2.23975E+00
-4.95882E-04,2.25439E+00
-4.95878E-04,2.24951E+00
-4.95874E-04,2.26416E+00
-4.95870E-04,2.25439E+00
-4.95866E-04,2.26904E+00
-4.95862E-04,2.25439E+00
-4.95858E-04,2.25928E+00
-4.95854E-04,2.24951E+00
-4.95850E-04,2.25928E+00
-4.95846E-04,2.24951E+00
-4.95842E-04,2.26904E+00
-4.95838E-04,2.25439E+00
-4.95834E-04,2.23486E+00
-4.95830E-04,2.26416E+00
-4.95826E-04,2.24463E+00
-4.95822E-04,2.25439E+00
-4.95818E-04,2.26416E+00
-4.95814E-04,2.25928E+00
-4.95810E-04,2.25928E+00
-4.95806E-04,2.26416E+00
-4.95802E-04,2.25928E+00
-4.95798E-04,2.26904E+00
-4.95794E-04,2.26416E+00
-4.95790E-04,2.25928E+00
-4.95786E-04,2.25439E+00
-4.95782E-04,2.27881E+00
-4.95778E-04,2.26904E+00
-4.95774E-04,2.25439E+00
-4.95770E-04,2.25928E+00
-4.95766E-04,2.26416E+00
-4.95762E-04,2.27393E+00
-4.95758E-04,2.25439E+00
-4.95754E-04,2.25439E+00
-4.95750E-04,2.27881E+00
-4.95746E-04,2.26904E+00
-4.95742E-04,2.28369E+00
-4.95738E-04,2.28369E+00
-4.95734E-04,2.28857E+00
-4.95730E-04,2.27881E+00
-4.95726E-04,2.27881E+00
-4.95722E-04,2.26416E+00
-4.95718E-04,2.28369E+00
-4.95714E-04,2.26904E+00
-4.95710E-04,2.27881E+00
-4.95706E-04,2.28857E+00
-4.95702E-04,2.27393E+00
-4.95698E-04,2.28369E+00
-4.95694E-04,2.27393E+00
-4.95690E-04,2.27393E+00
-4.95686E-04,2.29834E+00
-4.95682E-04,2.27393E+00
-4.95678E-04,2.28857E+00
-4.95674E-04,2.28369E+00
-4.95670E-04,2.28857E+00
-4.95666E-04,2.27881E+00
-4.95662E-04,2.29346E+00
-4.95658E-04,2.28857E+00
-4.95654E-04,2.28369E+00
-4.95650E-04,2.27881E+00
-4.95646E-04,2.28369E+00
-4.95642E-04,2.28857E+00
-4.95638E-04,2.29834E+00
-4.95634E-04,2.30322E+00
-4.95630E-04,2.28857E+00
-4.95626E-04,2.29834E+00
-4.95622E-04,2.31299E+00
-4.95618E-04,2.30811E+00
-4.95614E-04,2.28857E+00
-4.95610E-04,2.28857E+00
-4.95606E-04,2.29834E+00
-4.95602E-04,2.31787E+00
-4.95598E-04,2.29346E+00
-4.95594E-04,2.28857E+00
-4.95590E-04,2.30322E+00
-4.95586E-04,2.29834E+00
-4.95582E-04,2.30322E+00
-4.95578E-04,2.28369E+00
-4.95574E-04,2.30322E+00
-4.95570E-04,2.30811E+00
-4.95566E-04,2.29346E+00
-4.95562E-04,2.30322E+00
-4.95558E-04,2.29346E+00
-4.95554E-04,2.31299E+00
-4.95550E-04,2.30322E+00
-4.95546E-04,2.30322E+00
-4.95542E-04,2.28857E+00
-4.95538E-04,2.30322E+00
-4.95534E-04,2.29346E+00
-4.95530E-04,2.30811E+00
-4.95526E-04,2.31299E+00
-4.95522E-04,2.30811E+00
-4.95518E-04,2.31787E+00
-4.95514E-04,2.29834E+00
-4.95510E-04,2.31787E+00
-4.95506E-04,2.30811E+00
-4.95502E-04,2.31299E+00
-4.95498E-04,2.29834E+00
-4.95494E-04,2.32275E+00
-4.95490E-04,2.31787E+00
-4.95486E-04,2.31787E+00
-4.95482E-04,2.31299E+00
-4.95478E-04,2.31299E+00
-4.95474E-04,2.33252E+00
-4.95470E-04,2.31299E+00
-4.95466E-04,2.30322E+00
-4.95462E-04,2.32764E+00
-4.95458E-04,2.31299E+00
-4.95454E-04,2.31299E+00
-4.95450E-04,2.32764E+00
-4.95446E-04,2.32275E+00
-4.95442E-04,2.32764E+00
-4.95438E-04,2.33252E+00
-4.95434E-04,2.33740E+00
-4.95430E-04,2.32275E+00
-4.95426E-04,2.31787E+00
-4.95422E-04,2.32275E+00
-4.95418E-04,2.33740E+00
-4.95414E-04,2.32764E+00
-4.95410E-04,2.32764E+00
-4.95406E-04,2.32764E+00
-4.95402E-04,2.32275E+00
-4.95398E-04,2.33252E+00
-4.95394E-04,2.33740E+00
-4.95390E-04,2.33740E+00
-4.95386E-04,2.34229E+00
-4.95382E-04,2.34717E+00
-4.95378E-04,2.34229E+00
-4.95374E-04,2.34229E+00
-4.95370E-04,2.34717E+00
-4.95366E-04,2.32764E+00
-4.95362E-04,2.35205E+00
-4.95358E-04,2.33740E+00
-4.95354E-04,2.32764E+00
-4.95350E-04,2.35693E+00
-4.95346E-04,2.34229E+00
-4.95342E-04,2.34229E+00
-4.95338E-04,2.34229E+00
-4.95334E-04,2.34229E+00
-4.95330E-04,2.35693E+00
-4.95326E-04,2.33740E+00
-4.95322E-04,2.34717E+00
-4.95318E-04,2.36670E+00
-4.95314E-04,2.35693E+00
-4.95310E-04,2.34229E+00
-4.95306E-04,2.34717E+00
-4.95302E-04,2.35205E+00
-4.95298E-04,2.36670E+00
-4.95294E-04,2.35693E+00
-4.95290E-04,2.36182E+00
-4.95286E-04,2.36182E+00
-4.95282E-04,2.35205E+00
-4.95278E-04,2.34717E+00
-4.95274E-04,2.36182E+00
-4.95270E-04,2.35693E+00
-4.95266E-04,2.35693E+00
-4.95262E-04,2.34717E+00
-4.95258E-04,2.35693E+00
-4.95254E-04,2.37646E+00
-4.95250E-04,2.36182E+00
-4.95246E-04,2.36182E+00
-4.95242E-04,2.35693E+00
-4.95238E-04,2.37646E+00
-4.95234E-04,2.37158E+00
-4.95230E-04,2.37646E+00
-4.95226E-04,2.37646E+00
-4.95222E-04,2.37646E+00
-4.95218E-04,2.37646E+00
-4.95214E-04,2.37646E+00
-4.95210E-04,2.36670E+00
-4.95206E-04,2.38135E+00
-4.95202E-04,2.35693E+00
-4.95198E-04,2.37646E+00
-4.95194E-04,2.38135E+00
-4.95190E-04,2.37646E+00
-4.95186E-04,2.38135E+00
-4.95182E-04,2.38623E+00
-4.95178E-04,2.37646E+00
-4.95174E-04,2.38623E+00
-4.95170E-04,2.37646E+00
-4.95166E-04,2.38623E+00
-4.95162E-04,2.38135E+00
-4.95158E-04,2.40088E+00
-4.95154E-04,2.39111E+00
-4.95150E-04,2.38135E+00
-4.95146E-04,2.39111E+00
-4.95142E-04,2.39600E+00
-4.95138E-04,2.39111E+00
-4.95134E-04,2.39111E+00
-4.95130E-04,2.39600E+00
-4.95126E-04,2.39600E+00
-4.95122E-04,2.39600E+00
-4.95118E-04,2.39600E+00
-4.95114E-04,2.38135E+00
-4.95110E-04,2.39600E+00
-4.95106E-04,2.38623E+00
-4.95102E-04,2.38135E+00
-4.95098E-04,2.38623E+00
-4.95094E-04,2.39111E+00
-4.95090E-04,2.39111E+00
-4.95086E-04,2.39600E+00
-4.95082E-04,2.38623E+00
-4.95078E-04,2.40576E+00
-4.95074E-04,2.39111E+00
-4.95070E-04,2.40088E+00
-4.95066E-04,2.40576E+00
-4.95062E-04,2.39600E+00
-4.95058E-04,2.40576E+00
-4.95054E-04,2.40576E+00
-4.95050E-04,2.41064E+00
-4.95046E-04,2.42529E+00
-4.95042E-04,2.41064E+00
-4.95038E-04,2.41064E+00
-4.95034E-04,2.41553E+00
-4.95030E-04,2.42041E+00
-4.95026E-04,2.41553E+00
-4.95022E-04,2.41553E+00
-4.95018E-04,2.43018E+00
-4.95014E-04,2.43506E+00
-4.95010E-04,2.41064E+00
-4.95006E-04,2.41553E+00
-4.95002E-04,2.43018E+00
-4.94998E-04,2.41553E+00
-4.94994E-04,2.41553E+00
-4.94990E-04,2.42041E+00
-4.94986E-04,2.42041E+00
-4.94982E-04,2.42529E+00
-4.94978E-04,2.41553E+00
-4.94974E-04,2.42041E+00
-4.94970E-04,2.43506E+00
-4.94966E-04,2.42529E+00
-4.94962E-04,2.43018E+00
-4.94958E-04,2.41553E+00
-4.94954E-04,2.42529E+00
-4.94950E-04,2.43994E+00
-4.94946E-04,2.43506E+00
-4.94942E-04,2.43506E+00
-4.94938E-04,2.42041E+00
-4.94934E-04,2.43018E+00
-4.94930E-04,2.42529E+00
-4.94926E-04,2.43994E+00
-4.94922E-04,2.43506E+00
-4.94918E-04,2.43018E+00
-4.94914E-04,2.43994E+00
-4.94910E-04,2.42529E+00
-4.94906E-04,2.43018E+00
-4.94902E-04,2.45947E+00
-4.94898E-04,2.44482E+00
-4.94894E-04,2.43506E+00
-4.94890E-04,2.43506E+00
-4.94886E-04,2.44482E+00
-4.94882E-04,2.44482E+00
-4.94878E-04,2.44971E+00
-4.94874E-04,2.43506E+00
-4.94870E-04,2.45947E+00
-4.94866E-04,2.44482E+00
-4.94862E-04,2.44971E+00
-4.94858E-04,2.43994E+00
-4.94854E-04,2.44971E+00
-4.94850E-04,2.44971E+00
-4.94846E-04,2.45459E+00
-4.94842E-04,2.43018E+00
-4.94838E-04,2.45459E+00
-4.94834E-04,2.45947E+00
-4.94830E-04,2.44971E+00
-4.94826E-04,2.43506E+00
-4.94822E-04,2.46436E+00
-4.94818E-04,2.44971E+00
-4.94814E-04,2.44971E+00
-4.94810E-04,2.46436E+00
-4.94806E-04,2.46924E+00
-4.94802E-04,2.45459E+00
-4.94798E-04,2.46924E+00
-4.94794E-04,2.46924E+00
-4.94790E-04,2.45947E+00
-4.94786E-04,2.46924E+00
-4.94782E-04,2.46436E+00
-4.94778E-04,2.46436E+00
-4.94774E-04,2.45947E+00
-4.94770E-04,2.46924E+00
-4.94766E-04,2.45459E+00
-4.94762E-04,2.46924E+00
-4.94758E-04,2.47900E+00
-4.94754E-04,2.45947E+00
-4.94750E-04,2.46924E+00
-4.94746E-04,2.46436E+00
-4.94742E-04,2.48389E+00
-4.94738E-04,2.48389E+00
-4.94734E-04,2.47900E+00
-4.94730E-04,2.46924E+00
-4.94726E-04,2.48389E+00
-4.94722E-04,2.46924E+00
-4.94718E-04,2.49365E+00
-4.94714E-04,2.47900E+00
-4.94710E-04,2.48877E+00
-4.94706E-04,2.47900E+00
-4.94702E-04,2.48389E+00
-4.94698E-04,2.48877E+00
-4.94694E-04,2.47412E+00
-4.94690E-04,2.46924E+00
-4.94686E-04,2.48389E+00
-4.94682E-04,2.48877E+00
-4.94678E-04,2.48389E+00
-4.94674E-04,2.48389E+00
-4.94670E-04,2.48877E+00
-4.94666E-04,2.48389E+00
-4.94662E-04,2.48877E+00
-4.94658E-04,2.50342E+00
-4.94654E-04,2.48389E+00
-4.94650E-04,2.48877E+00
-4.94646E-04,2.48877E+00
-4.94642E-04,2.50342E+00
-4.94638E-04,2.48877E+00
-4.94634E-04,2.49854E+00
-4.94630E-04,2.50342E+00
-4.94626E-04,2.49854E+00
-4.94622E-04,2.49854E+00
-4.94618E-04,2.50342E+00
-4.94614E-04,2.49365E+00
-4.94610E-04,2.49365E+00
-4.94606E-04,2.51807E+00
-4.94602E-04,2.49854E+00
-4.94598E-04,2.50342E+00
-4.94594E-04,2.50342E+00
-4.94590E-04,2.50342E+00
-4.94586E-04,2.50830E+00
-4.94582E-04,2.50830E+00
-4.94578E-04,2.51318E+00
-4.94574E-04,2.52295E+00
-4.94570E-04,2.51807E+00
-4.94566E-04,2.52783E+00
-4.94562E-04,2.51318E+00
-4.94558E-04,2.50830E+00
-4.94554E-04,2.51807E+00
-4.94550E-04,2.51318E+00
-4.94546E-04,2.50830E+00
-4.94542E-04,2.52783E+00
-4.94538E-04,2.51807E+00
-4.94534E-04,2.52295E+00
-4.94530E-04,2.50830E+00
-4.94526E-04,2.50830E+00
-4.94522E-04,2.52295E+00
-4.94518E-04,2.52295E+00
-4.94514E-04,2.53271E+00
-4.94510E-04,2.53271E+00
-4.94506E-04,2.51807E+00
-4.94502E-04,2.52295E+00
-4.94498E-04,2.52783E+00
-4.94494E-04,2.52783E+00
-4.94490E-04,2.52295E+00
-4.94486E-04,2.53271E+00
-4.94482E-04,2.52783E+00
-4.94478E-04,2.53271E+00
-4.94474E-04,2.52783E+00
-4.94470E-04,2.54248E+00
-4.94466E-04,2.54736E+00
-4.94462E-04,2.52295E+00
-4.94458E-04,2.54248E+00
-4.94454E-04,2.53760E+00
-4.94450E-04,2.54736E+00
-4.94446E-04,2.53271E+00
-4.94442E-04,2.52783E+00
-4.94438E-04,2.54248E+00
-4.94434E-04,2.52295E+00
-4.94430E-04,2.53760E+00
-4.94426E-04,2.54248E+00
-4.94422E-04,2.54248E+00
-4.94418E-04,2.54736E+00
-4.94414E-04,2.55225E+00
-4.94410E-04,2.52295E+00
-4.94406E-04,2.54736E+00
-4.94402E-04,2.54736E+00
-4.94398E-04,2.55225E+00
-4.94394E-04,2.53271E+00
-4.94390E-04,2.53271E+00
-4.94386E-04,2.53760E+00
-4.94382E-04,2.53271E+00
-4.94378E-04,2.55225E+00
-4.94374E-04,2.56201E+00
-4.94370E-04,2.53271E+00
-4.94366E-04,2.55713E+00
-4.94362E-04,2.54736E+00
-4.94358E-04,2.55225E+00
-4.94354E-04,2.54248E+00
-4.94350E-04,2.55713E+00
-4.94346E-04,2.55225E+00
-4.94342E-04,2.56689E+00
-4.94338E-04,2.55713E+00
-4.94334E-04,2.56689E+00
-4.94330E-04,2.54248E+00
-4.94326E-04,2.55713E+00
-4.94322E-04,2.56689E+00
-4.94318E-04,2.57666E+00
-4.94314E-04,2.56201E+00
-4.94310E-04,2.57666E+00
-4.94306E-04,2.56689E+00
-4.94302E-04,2.56689E+00
-4.94298E-04,2.55713E+00
-4.94294E-04,2.56201E+00
-4.94290E-04,2.56689E+00
-4.94286E-04,2.56689E+00
-4.94282E-04,2.56201E+00
-4.94278E-04,2.56689E+00
-4.94274E-04,2.55713E+00
-4.94270E-04,2.56689E+00
-4.94266E-04,2.57178E+00
-4.94262E-04,2.55713E+00
-4.94258E-04,2.57178E+00
-4.94254E-04,2.57178E+00
-4.94250E-04,2.57178E+00
-4.94246E-04,2.58643E+00
-4.94242E-04,2.58154E+00
-4.94238E-04,2.56201E+00
-4.94234E-04,2.57178E+00
-4.94230E-04,2.56201E+00
-4.94226E-04,2.57666E+00
-4.94222E-04,2.58643E+00
-4.94218E-04,2.57666E+00
-4.94214E-04,2.57666E+00
-4.94210E-04,2.56201E+00
-4.94206E-04,2.57666E+00
-4.94202E-04,2.57178E+00
-4.94198E-04,2.57666E+00
-4.94194E-04,2.57178E+00
-4.94190E-04,2.58643E+00
-4.94186E-04,2.57178E+00
-4.94182E-04,2.58643E+00
-4.94178E-04,2.57666E+00
-4.94174E-04,2.58643E+00
-4.94170E-04,2.58643E+00
-4.94166E-04,2.59131E+00
-4.94162E-04,2.58643E+00
-4.94158E-04,2.58643E+00
-4.94154E-04,2.59131E+00
-4.94150E-04,2.59131E+00
-4.94146E-04,2.59131E+00
-4.94142E-04,2.59131E+00
-4.94138E-04,2.57178E+00
-4.94134E-04,2.58643E+00
-4.94130E-04,2.59619E+00
-4.94126E-04,2.59131E+00
-4.94122E-04,2.59131E+00
-4.94118E-04,2.60596E+00
-4.94114E-04,2.59619E+00
-4.94110E-04,2.59131E+00
-4.94106E-04,2.59619E+00
-4.94102E-04,2.59131E+00
-4.94098E-04,2.59131E+00
-4.94094E-04,2.59619E+00
-4.94090E-04,2.59131E+00
-4.94086E-04,2.60107E+00
-4.94082E-04,2.58643E+00
-4.94078E-04,2.60596E+00
-4.94074E-04,2.59131E+00
-4.94070E-04,2.60107E+00
-4.94066E-04,2.58643E+00
-4.94062E-04,2.59619E+00
-4.94058E-04,2.60596E+00
-4.94054E-04,2.60107E+00
-4.94050E-04,2.60107E+00
-4.94046E-04,2.60596E+00
-4.94042E-04,2.60107E+00
-4.94038E-04,2.61084E+00
-4.94034E-04,2.60596E+00
-4.94030E-04,2.61084E+00
-4.94026E-04,2.61572E+00
-4.94022E-04,2.60596E+00
-4.94018E-04,2.59131E+00
-4.94014E-04,2.60107E+00
-4.94010E-04,2.61084E+00
-4.94006E-04,2.61084E+00
-4.94002E-04,2.61084E+00
-4.93998E-04,2.60107E+00
-4.93994E-04,2.61084E+00
-4.93990E-04,2.62061E+00
-4.93986E-04,2.59619E+00
-4.93982E-04,2.61572E+00
-4.93978E-04,2.61084E+00
-4.93974E-04,2.60596E+00
-4.93970E-04,2.61084E+00
-4.93966E-04,2.63037E+00
-4.93962E-04,2.60107E+00
-4.93958E-04,2.61084E+00
-4.93954E-04,2.62549E+00
-4.93950E-04,2.61084E+00
-4.93946E-04,2.61084E+00
-4.93942E-04,2.62549E+00
-4.93938E-04,2.62061E+00
-4.93934E-04,2.61572E+00
-4.93930E-04,2.61572E+00
-4.93926E-04,2.62549E+00
-4.93922E-04,2.62061E+00
-4.93918E-04,2.61084E+00
-4.93914E-04,2.59619E+00
-4.93910E-04,2.63037E+00
-4.93906E-04,2.62061E+00
-4.93902E-04,2.62549E+00
-4.93898E-04,2.61084E+00
-4.93894E-04,2.62549E+00
-4.93890E-04,2.62549E+00
-4.93886E-04,2.61084E+00
-4.93882E-04,2.62061E+00
-4.93878E-04,2.62549E+00
-4.93874E-04,2.62549E+00
-4.93870E-04,2.63525E+00
-4.93866E-04,2.62549E+00
-4.93862E-04,2.62549E+00
-4.93858E-04,2.63037E+00
-4.93854E-04,2.63037E+00
-4.93850E-04,2.62549E+00
-4.93846E-04,2.64502E+00
-4.93842E-04,2.62549E+00
-4.93838E-04,2.61572E+00
-4.93834E-04,2.62061E+00
-4.93830E-04,2.64502E+00
-4.93826E-04,2.64014E+00
-4.93822E-04,2.63037E+00
-4.93818E-04,2.61084E+00
-4.93814E-04,2.63525E+00
-4.93810E-04,2.63037E+00
-4.93806E-04,2.62061E+00
-4.93802E-04,2.62549E+00
-4.93798E-04,2.62061E+00
-4.93794E-04,2.62549E+00
-4.93790E-04,2.63525E+00
-4.93786E-04,2.64502E+00
-4.93782E-04,2.63037E+00
-4.93778E-04,2.64014E+00
-4.93774E-04,2.63037E+00
-4.93770E-04,2.63525E+00
-4.93766E-04,2.64502E+00
-4.93762E-04,2.64502E+00
-4.93758E-04,2.63525E+00
-4.93754E-04,2.64502E+00
-4.93750E-04,2.63037E+00
-4.93746E-04,2.64014E+00
-4.93742E-04,2.63037E+00
-4.93738E-04,2.63525E+00
-4.93734E-04,2.64502E+00
-4.93730E-04,2.64990E+00
-4.93726E-04,2.63037E+00
-4.93722E-04,2.63037E+00
-4.93718E-04,2.62061E+00
-4.93714E-04,2.63525E+00
-4.93710E-04,2.65479E+00
-4.93706E-04,2.64502E+00
-4.93702E-04,2.65967E+00
-4.93698E-04,2.63525E+00
-4.93694E-04,2.64014E+00
-4.93690E-04,2.63037E+00
-4.93686E-04,2.63525E+00
-4.93682E-04,2.64014E+00
-4.93678E-04,2.63037E+00
-4.93674E-04,2.63525E+00
-4.93670E-04,2.64502E+00
-4.93666E-04,2.65479E+00
-4.93662E-04,2.64014E+00
-4.93658E-04,2.64502E+00
-4.93654E-04,2.64502E+00
-4.93650E-04,2.64990E+00
-4.93646E-04,2.64502E+00
-4.93642E-04,2.65479E+00
-4.93638E-04,2.64014E+00
-4.93634E-04,2.64014E+00
-4.93630E-04,2.64014E+00
-4.93626E-04,2.64502E+00
-4.93622E-04,2.65479E+00
-4.93618E-04,2.64014E+00
-4.93614E-04,2.64502E+00
-4.93610E-04,2.64502E+00
-4.93606E-04,2.64990E+00
-4.93602E-04,2.64990E+00
-4.93598E-04,2.64990E+00
-4.93594E-04,2.64502E+00
-4.93590E-04,2.65967E+00
-4.93586E-04,2.64502E+00
-4.93582E-04,2.64502E+00
-4.93578E-04,2.65967E+00
-4.93574E-04,2.65967E+00
-4.93570E-04,2.65479E+00
-4.93566E-04,2.64990E+00
-4.93562E-04,2.64502E+00
-4.93558E-04,2.65479E+00
-4.93554E-04,2.65967E+00
-4.93550E-04,2.66455E+00
-4.93546E-04,2.65967E+00
-4.93542E-04,2.65967E+00
-4.93538E-04,2.65967E+00
-4.93534E-04,2.64014E+00
-4.93530E-04,2.64502E+00
-4.93526E-04,2.66455E+00
-4.93522E-04,2.64990E+00
-4.93518E-04,2.64990E+00
-4.93514E-04,2.66455E+00
-4.93510E-04,2.65967E+00
-4.93506E-04,2.64990E+00
-4.93502E-04,2.66455E+00
-4.93498E-04,2.65479E+00
-4.93494E-04,2.65479E+00
-4.93490E-04,2.65479E+00
-4.93486E-04,2.66455E+00
-4.93482E-04,2.64502E+00
-4.93478E-04,2.65967E+00
-4.93474E-04,2.65479E+00
-4.93470E-04,2.64990E+00
-4.93466E-04,2.65967E+00
-4.93462E-04,2.64990E+00
-4.93458E-04,2.65967E+00
-4.93454E-04,2.64990E+00
-4.93450E-04,2.66455E+00
-4.93446E-04,2.64502E+00
-4.93442E-04,2.65967E+00
-4.93438E-04,2.66455E+00
-4.93434E-04,2.66455E+00
-4.93430E-04,2.67920E+00
-4.93426E-04,2.65967E+00
-4.93422E-04,2.64990E+00
-4.93418E-04,2.64990E+00
-4.93414E-04,2.67432E+00
-4.93410E-04,2.66455E+00
-4.93406E-04,2.65479E+00
-4.93402E-04,2.66455E+00
-4.93398E-04,2.67432E+00
-4.93394E-04,2.64990E+00
-4.93390E-04,2.66943E+00
-4.93386E-04,2.65967E+00
-4.93382E-04,2.65967E+00
-4.93378E-04,2.66943E+00
-4.93374E-04,2.66455E+00
-4.93370E-04,2.66455E+00
-4.93366E-04,2.65479E+00
-4.93362E-04,2.64990E+00
-4.93358E-04,2.66455E+00
-4.93354E-04,2.65967E+00
-4.93350E-04,2.66943E+00
-4.93346E-04,2.66943E+00
-4.93342E-04,2.66943E+00
-4.93338E-04,2.66455E+00
-4.93334E-04,2.66943E+00
-4.93330E-04,2.65967E+00
-4.93326E-04,2.66455E+00
-4.93322E-04,2.65967E+00
-4.93318E-04,2.65967E+00
-4.93314E-04,2.65479E+00
-4.93310E-04,2.66455E+00
-4.93306E-04,2.64502E+00
-4.93302E-04,2.66943E+00
-4.93298E-04,2.65967E+00
-4.93294E-04,2.66943E+00
-4.93290E-04,2.65967E+00
-4.93286E-04,2.66943E+00
-4.93282E-04,2.66455E+00
-4.93278E-04,2.66455E+00
-4.93274E-04,2.67432E+00
-4.93270E-04,2.67432E+00
-4.93266E-04,2.66455E+00
-4.93262E-04,2.67920E+00
-4.93258E-04,2.66455E+00
-4.93254E-04,2.66455E+00
-4.93250E-04,2.65479E+00
-4.93246E-04,2.66455E+00
-4.93242E-04,2.66455E+00
-4.93238E-04,2.67432E+00
-4.93234E-04,2.66943E+00
-4.93230E-04,2.64990E+00
-4.93226E-04,2.66455E+00
-4.93222E-04,2.66455E+00
-4.93218E-04,2.66455E+00
-4.93214E-04,2.65967E+00
-4.93210E-04,2.65967E+00
-4.93206E-04,2.67920E+00
-4.93202E-04,2.67432E+00
-4.93198E-04,2.67920E+00
-4.93194E-04,2.65479E+00
-4.93190E-04,2.67920E+00
-4.93186E-04,2.66455E+00
-4.93182E-04,2.67432E+00
-4.93178E-04,2.64014E+00
-4.93174E-04,2.66943E+00
-4.93170E-04,2.65967E+00
-4.93166E-04,2.68408E+00
-4.93162E-04,2.66455E+00
-4.93158E-04,2.66455E+00
-4.93154E-04,2.66943E+00
-4.93150E-04,2.65479E+00
-4.93146E-04,2.66455E+00
-4.93142E-04,2.66455E+00
-4.93138E-04,2.65479E+00
-4.93134E-04,2.66455E+00
-4.93130E-04,2.66455E+00
-4.93126E-04,2.66455E+00
-4.93122E-04,2.66943E+00
-4.93118E-04,2.67920E+00
-4.93114E-04,2.65967E+00
-4.93110E-04,2.67432E+00
-4.93106E-04,2.67920E+00
-4.93102E-04,2.67432E+00
-4.93098E-04,2.66455E+00
-4.93094E-04,2.66455E+00
-4.93090E-04,2.66943E+00
-4.93086E-04,2.65479E+00
-4.93082E-04,2.66455E+00
-4.93078E-04,2.66943E+00
-4.93074E-04,2.66455E+00
-4.93070E-04,2.67920E+00
-4.93066E-04,2.66455E+00
-4.93062E-04,2.66943E+00
-4.93058E-04,2.66943E+00
-4.93054E-04,2.67432E+00
-4.93050E-04,2.65479E+00
-4.93046E-04,2.65967E+00
-4.93042E-04,2.65967E+00
-4.93038E-04,2.66455E+00
-4.93034E-04,2.65967E+00
-4.93030E-04,2.66455E+00
-4.93026E-04,2.65967E+00
-4.93022E-04,2.64990E+00
-4.93018E-04,2.66943E+00
-4.93014E-04,2.67432E+00
-4.93010E-04,2.66943E+00
-4.93006E-04,2.67432E+00
-4.93002E-04,2.67920E+00
-4.92998E-04,2.67920E+00
-4.92994E-04,2.67432E+00
-4.92990E-04,2.66455E+00
-4.92986E-04,2.67432E+00
-4.92982E-04,2.66455E+00
-4.92978E-04,2.66943E+00
-4.92974E-04,2.66455E+00
-4.92970E-04,2.66455E+00
-4.92966E-04,2.66455E+00
-4.92962E-04,2.66943E+00
-4.92958E-04,2.66943E+00
-4.92954E-04,2.66455E+00
-4.92950E-04,2.66943E+00
-4.92946E-04,2.65479E+00
-4.92942E-04,2.66455E+00
-4.92938E-04,2.66455E+00
-4.92934E-04,2.67920E+00
-4.92930E-04,2.66455E+00
-4.92926E-04,2.67432E+00
-4.92922E-04,2.65479E+00
-4.92918E-04,2.66943E+00
-4.92914E-04,2.65479E+00
-4.92910E-04,2.65967E+00
-4.92906E-04,2.66455E+00
-4.92902E-04,2.66943E+00
-4.92898E-04,2.65967E+00
-4.92894E-04,2.66455E+00
-4.92890E-04,2.65967E+00
-4.92886E-04,2.67432E+00
-4.92882E-04,2.66943E+00
-4.92878E-04,2.65967E+00
-4.92874E-04,2.65967E+00
-4.92870E-04,2.65967E+00
-4.92866E-04,2.65967E+00
-4.92862E-04,2.66943E+00
-4.92858E-04,2.65967E+00
-4.92854E-04,2.66943E+00
-4.92850E-04,2.64990E+00
-4.92846E-04,2.65479E+00
-4.92842E-04,2.65967E+00
-4.92838E-04,2.66455E+00
-4.92834E-04,2.66943E+00
-4.92830E-04,2.66455E+00
-4.92826E-04,2.65479E+00
-4.92822E-04,2.65967E+00
-4.92818E-04,2.65967E+00
-4.92814E-04,2.64990E+00
-4.92810E-04,2.65967E+00
-4.92806E-04,2.65967E+00
-4.92802E-04,2.65479E+00
-4.92798E-04,2.65967E+00
-4.92794E-04,2.66455E+00
-4.92790E-04,2.64990E+00
-4.92786E-04,2.66455E+00
-4.92782E-04,2.65967E+00
-4.92778E-04,2.63525E+00
-4.92774E-04,2.65479E+00
-4.92770E-04,2.64990E+00
-4.92766E-04,2.65967E+00
-4.92762E-04,2.63525E+00
-4.92758E-04,2.64990E+00
-4.92754E-04,2.64502E+00
-4.92750E-04,2.64990E+00
-4.92746E-04,2.65479E+00
-4.92742E-04,2.66943E+00
-4.92738E-04,2.65967E+00
-4.92734E-04,2.65967E+00
-4.92730E-04,2.64990E+00
-4.92726E-04,2.65479E+00
-4.92722E-04,2.64990E+00
-4.92718E-04,2.65479E+00
-4.92714E-04,2.64502E+00
-4.92710E-04,2.64502E+00
-4.92706E-04,2.65479E+00
-4.92702E-04,2.64502E+00
-4.92698E-04,2.64990E+00
-4.92694E-04,2.65479E+00
-4.92690E-04,2.64502E+00
-4.92686E-04,2.64502E+00
-4.92682E-04,2.65479E+00
-4.92678E-04,2.64502E+00
-4.92674E-04,2.65479E+00
-4.92670E-04,2.63525E+00
-4.92666E-04,2.64990E+00
-4.92662E-04,2.64014E+00
-4.92658E-04,2.65479E+00
-4.92654E-04,2.64502E+00
-4.92650E-04,2.64502E+00
-4.92646E-04,2.65479E+00
-4.92642E-04,2.64502E+00
-4.92638E-04,2.65479E+00
-4.92634E-04,2.65967E+00
-4.92630E-04,2.65967E+00
